대학구분,location,name,branch,major,day,대학자체대계열,학위과정
대학,경남,경상국립대학교,본교,정보처리학전공,야간,자연과학계열,석사
대학,강원,강릉원주대학교,본교,토목공학과,주간,공학계열,학사
대학,대전,대전대학교,본교,건축공학과,주간,공학계열,학사
대학,경남,경상국립대학교,본교,도시공학과,주간,공학계열,학사
대학,광주,전남대학교,본교,화학공학부,주간,공학계열,학사
대학,서울,건국대학교,본교,건축공학전공,주간,공학계열,학사
대학,대전,한밭대학교,본교,전기공학과,주간,공학계열,학사
대학,서울,한양대학교,본교,건축공학부,주간,공학계열,학사
대학,전남,목포대학교,본교,환경공학전공,야간,공학계열,석사
대학,경기,한양대학교(ERICA),분교,건축학부,주간,공학계열,학사
대학,경기,한국공학대학교,본교,기계공학과,주간,공학계열,학사
대학,서울,서울시립대학교,본교,소방방재학과,야간,공학계열,학사
대학,경기,성균관대학교,본교,신소재공학부,주간,공학계열,학사
대학,서울,서울시립대학교,본교,화학공학과,주간,공학계열,학사
대학,울산,울산대학교,본교,에너지관리전공,야간,공학계열,석사
대학,전북,전북대학교,본교,기계설계공학부(기계설계공학전공),주간,공학계열,학사
대학,경기,성균관대학교,본교,전자전기공학부,주간,공학계열,학사
대학,부산,경성대학교,본교,도시공학과,주간,공학계열,학사
대학,경기,경희대학교,본교,생체의공학과,주간,공학계열,학사
대학,서울,숭실대학교,본교,전기공학부,주간,공학계열,학사
대학,울산,울산대학교,본교,건설환경공학전공,주간,공학계열,학사
대학,경북,금오공과대학교,본교,산업공학과,야간,공학계열,석사
대학,부산,부산대학교,본교,재료공학부,주간,공학계열,학사
대학,경남,경남대학교,본교,건축공학전공,주간,공학계열,학사
대학,전남,목포해양대학교,본교,기관시스템공학부,주간,공학계열,학사
대학,대구,경북대학교,본교,신소재공학부,주간,공학계열,학사
대학,충남,순천향대학교,본교,에너지환경공학과,주간,공학계열,학사
대학,부산,부산대학교,본교,유기소재시스템공학과,주간,공학계열,학사
대학,부산,신라대학교,본교,컴퓨터교육과,주간,자연과학계열,학사
대학,경북,금오공과대학교,본교,기계공학과,야간,공학계열,석사
대학,서울,연세대학교,본교,신소재공학전공,주간,공학계열,학사
대학,전북,우석대학교,본교,전기전자공학과,주간,공학계열,석사
대학,인천,인하대학교,본교,에너지자원공학과,주간,공학계열,학사
대학,경북,금오공과대학교,본교,컴퓨터소프트웨어공학과,주간,공학계열,학사
대학,울산,울산대학교,본교,화학공학전공,주간,공학계열,학사
대학,충남,공주대학교,본교,조경학과,주간,자연과학계열,석사
대학,전북,전북대학교,본교,지역건설공학과,주간,자연과학계열,학사
대학,부산,동아대학교,본교,산업공학과,야간,공학계열,학사
대학,부산,동의대학교,본교,전자공학과,주간,공학계열,석사
대학,충북,충북대학교,본교,토목공학부,주간,공학계열,학사
대학,경북,영남대학교,본교,신소재공학전공,주간,공학계열,학사
대학,서울,광운대학교,본교,로봇학부,주간,공학계열,학사
대학,서울,서울대학교,본교,재료공학부,주간,공학계열,학사
대학,경북,금오공과대학교,본교,광시스템공학과,주간,공학계열,학사
대학,경기,한국공학대학교,본교,메카트로닉스공학과,주간,공학계열,석사
대학,부산,부산대학교,본교,항공우주공학과,주간,공학계열,학사
대학,광주,조선대학교,본교,광기술공학과,주간,공학계열,학사
대학,서울,서울시립대학교,본교,재난과학과,주간,공학계열,박사
대학,제주,제주대학교,본교,기계공학과,야간,공학계열,석사
대학,부산,경성대학교,본교,토목공학과,주간,공학계열,학사
대학,강원,강릉원주대학교,제2캠퍼스,컴퓨터공학과,야간,공학계열,석사
대학,서울,고려대학교,본교,건축학과,주간,공학계열,학사
대학,경기,한국공학대학교,본교,생명화학공학과,야간,공학계열,석사
대학,서울,정석대학,본교,항공시스템공학과,야간,공학계열,학사
대학,제주,제주대학교,본교,토목공학과,야간,공학계열,석사
대학,충남,공주대학교,본교,컴퓨터교육과,주간,자연과학계열,학사
대학,서울,서울시립대학교,본교,전자전기컴퓨터공학부,주간,공학계열,학사
대학,부산,동명대학교,본교,냉동공조공학과,주간,공학계열,학사
대학,제주,제주대학교,본교,컴퓨터교육전공,주간,자연과학계열,박사
대학,전북,전북대학교,본교,신소재공학부,주간,공학계열,학사
대학,광주,조선대학교,본교,토목공학과,주간,공학계열,학사
대학,서울,서울대학교,본교,건설환경공학부,주간,공학계열,학사
대학,부산,경성대학교,본교,산업경영공학과,주간,공학계열,학사
대학,부산,한국해양대학교,본교,기계시스템공학과,야간,공학계열,석사
대학,경남,경상국립대학교,본교,에너지기계공학전공,야간,공학계열,석사
대학,전남,순천대학교,본교,건축공학과,주간,공학계열,석사
대학,경기,한국공학대학교,본교,전자공학과,주간,공학계열,석사
대학,서울,고려대학교,본교,기계공학부,주간,공학계열,학사
대학,부산,부산대학교,본교,고분자공학과,주간,공학계열,학사
대학,대전,충남대학교,본교,건축공학과,주간,공학계열,학사
대학,전북,전북대학교,본교,반도체과학기술학과,주간,자연과학계열,학사
대학,대전,한국과학기술원,본교,원자력및양자공학과,주간,공학계열,학사
대학,대전,한밭대학교,본교,기계공학과,야간,공학계열,석사
대학,서울,서울대학교,본교,화학생물공학부,주간,공학계열,학사
대학,전남,순천대학교,본교,우주항공공학과,주간,공학계열,석사
대학,서울,서강대학교,본교,소프트웨어공학전공,야간,공학계열,석사
대학,충북,충북대학교,본교,건축공학과,주간,공학계열,학사
대학,전남,목포대학교,본교,환경공학과,주간,공학계열,석사
대학,서울,서울시립대학교,본교,도시공학과,주간,공학계열,학사
대학,서울,국민대학교,본교,건축설계전공,주간,공학계열,학사
대학,부산,한국해양대학교,본교,기관시스템공학부,주간,공학계열,학사
대학,전북,전북대학교,본교,바이오메디컬공학부(헬스케어기기공학전공),주간,공학계열,학사
대학,서울,서울시립대학교,본교,기계공학과,야간,공학계열,석사
대학,경기,명지대학교,본교,전기전자공학부,주간,공학계열,학사
대학,전남,목포대학교,본교,토목공학과,주간,공학계열,석사
대학,서울,광운대학교,본교,지능시스템전공,주간,공학계열,학사
대학,대전,충남대학교,본교,선박해양공학과,주간,공학계열,학사
대학,경남,경상국립대학교,본교,전기공학전공,야간,공학계열,석사
대학,충북,세명대학교,본교,소방방재학과,주간,인문ㆍ사회계열,학사
대학,전남,순천대학교,본교,토목공학과,야간,공학계열,석사
대학,광주,전남대학교,본교,화학공학과,야간,공학계열,석사
대학,서울,한양대학교,본교,건설관리학과,야간,공학계열,석사
대학,광주,광주대학교,본교,국방기술학부,주간,공학계열,학사
대학,경남,경상국립대학교,본교,기계항공공학전공,야간,공학계열,석사
대학,충북,충북대학교,본교,건축학과,주간,공학계열,학사
대학,전북,군산대학교,본교,토목공학과,야간,공학계열,석사
대학,경기,동양대학교,본교,건설공학과,주간,공학계열,박사
대학,광주,전남대학교,본교,전기전자컴퓨터공학과,야간,공학계열,석사
대학,경기,한국공학대학교,본교,컴퓨터공학과,주간,공학계열,석사
대학,전북,전북대학교,본교,항공우주공학과,주간,공학계열,학사
대학,제주,제주대학교,본교,해양시스템공학과,주간,공학계열,학사
대학,충남,남서울대학교,본교,산업경영공학과,야간,공학계열,석사
대학,경북,포항공과대학교,본교,전자전기공학과,주간,공학계열,학사
대학,부산,부경대학교,본교,재료공학전공,주간,공학계열,학사
대학,전북,군산대학교,본교,화학공학과,야간,공학계열,석사
대학,부산,한국해양대학교,본교,기관시스템공학과,야간,공학계열,석사
대학,경남,경상국립대학교,본교,기계공학부,주간,공학계열,학사
대학,전남,순천대학교,본교,컴퓨터교육과,주간,자연과학계열,학사
대학,강원,강릉원주대학교,제2캠퍼스,멀티미디어공학과,야간,공학계열,석사
대학,서울,한양대학교,본교,정보시스템학과,주간,공학계열,학사
대학,충남,순천향대학교,본교,컴퓨터공학과,주간,공학계열,학사
대학,서울,한양대학교,본교,신소재공학부,주간,공학계열,학사
대학,경기,경희대학교,본교,정보전자신소재공학과,주간,공학계열,학사
대학,강원,강원대학교,제2캠퍼스,기계공학전공,주간,공학계열,학사
대학,전북,전북대학교,본교,전자공학부,주간,공학계열,학사
대학,대전,한남대학교,본교,건축공학전공,주간,공학계열,학사
대학,경남,경상국립대학교,본교,반도체공학전공,야간,공학계열,석사
대학,전남,순천대학교,본교,컴퓨터공학과,야간,공학계열,석사
